,LabID,Age,Error,Material,Taxa,d13C,Method,Long,Lat,LocAccuracy,Period,SiteID,SiteName,Country,Province,Continent,Source,Reference,removal_reason
1006,OXAX-271627,2878,34,Charcoal,,,,-67.62941,5.640551,2,,,Picure,Venezuela,,South America,RirisArroyoKalin2019,Pettitt P. 1999. Oxford Journal of Archaeology 18: 217-241. Dinnis R.  Journal of Human Evolution Volume 127  2019 Pages 21-40,Unknown lab ID
1007,OXAX-273419SR7599,11020,45,BONE,antler rod note: 4 dates on same sample,-19.2,AMS,-110.5268476,45.48834969,1,,24PA506,Anzick,USA,Montana,North America,UWyo2021,Becerra-Valdivia et al. 2018 Reassessing the chronology of the archaeological site of Anzick,Unknown lab ID
1008,OXAX-273420SR7602,11070,45,BONE,antler rod note: 4 dates on same sample,-18.1,AMS,-110.5268476,45.48834969,1,,24PA506,Anzick,USA,Montana,North America,UWyo2021,Becerra-Valdivia et al. 2018 Reassessing the chronology of the archaeological site of Anzick,Unknown lab ID
1009,OXAX-273611,11055,50,BONE,Mammoth collagen hydroxyproline,-13.6,AMS,-104.3926119,40.55491028,1,,5WL269,Dent,USA,Colorado,North America,UWyo2021,Deviese et al. 2018-Increasing accuracy for the radiocarbon dating of sites occupied by the first Americans,Unknown lab ID
1010,OXAX-273612,11155,50,BONE,Mammoth collagen hydroxyproline,-18,AMS,-104.3926119,40.55491028,1,,5WL269,Dent,USA,Colorado,North America,UWyo2021,Deviese et al. 2018-Increasing accuracy for the radiocarbon dating of sites occupied by the first Americans,Unknown lab ID
1011,OXAX-273614,11035,50,BONE,Hydroxyproline,-22.7,AMS,-105.5071806,42.97242286,1,,48CO1401,La Prele Mammoth,USA,Wyoming,North America,UWyo2021,Mackie et al 2020-Confirmation A Cultural Association At The La Prele…,Unknown lab ID
1012,OXAX-273955SR7599,10900,50,BONE,antler rod note: 4 dates on same sample,-21.2,AMS,-110.5268476,45.48834969,1,,24PA506,Anzick,USA,Montana,North America,UWyo2021,Becerra-Valdivia et al. 2018 Reassessing the chronology of the archaeological site of Anzick,Unknown lab ID
1013,OXAX-273956SR7602,11050,55,BONE,antler rod note: 4 dates on same sample,-21.4,AMS,-110.5268476,45.48834969,1,,24PA506,Anzick,USA,Montana,North America,UWyo2021,Becerra-Valdivia et al. 2018 Reassessing the chronology of the archaeological site of Anzick,Unknown lab ID
1014,OXAX-279241,9110,50,BONE,,-19.5,AMS,-115.4675609,45.84424794,1,,10IH73,Cooper's Ferry,USA,Idaho,North America,UWyo2021,Davis et al. 2019-Late Upper Paleolithic occupation at Cooper's Ferry,Unknown lab ID
1015,OXAX-279242,13165,70,BONE,,-19.8,AMS,-115.4675609,45.84424794,1,,10IH73,Cooper's Ferry,USA,Idaho,North America,UWyo2021,Davis et al. 2019-Late Upper Paleolithic occupation at Cooper's Ferry,Unknown lab ID
1016,OXAX-279243,10050,60,BONE,,-20.5,AMS,-115.4675609,45.84424794,1,,10IH73,Cooper's Ferry,USA,Idaho,North America,UWyo2021,Davis et al. 2019-Late Upper Paleolithic occupation at Cooper's Ferry,Unknown lab ID
1017,OXAX-279245,11630,80,BONE,,-20.4,AMS,-115.4675609,45.84424794,1,,10IH73,Cooper's Ferry,USA,Idaho,North America,UWyo2021,Davis et al. 2019-Late Upper Paleolithic occupation at Cooper's Ferry,Unknown lab ID
1018,OXAX-279248,12830,65,BONE,,-21,AMS,-115.4675609,45.84424794,1,,10IH73,Cooper's Ferry,USA,Idaho,North America,UWyo2021,Davis et al. 2019-Late Upper Paleolithic occupation at Cooper's Ferry,Unknown lab ID
1019,OXAX-80610,4280,60,ceramic residue,,,,-2.2159,50.9096,2,,,Hambledon Hill,United Kingdom,,Europe,Bevan2017,,Unknown lab ID
1020,OXAX-80611,4550,90,ceramic residue,,,,-2.2159,50.9096,2,,,Hambledon Hill,United Kingdom,,Europe,Bevan2017,,Unknown lab ID
1021,OXAX-80712,4780,80,ceramic residue,,,,-2.2159,50.9096,2,,,Hambledon Hill,United Kingdom,,Europe,Bevan2017,,Unknown lab ID
1022,OXAX-80713,4840,60,ceramic residue,,,,-2.2159,50.9096,2,,,Hambledon Hill,United Kingdom,,Europe,Bevan2017,Whittle et al. 2002,Unknown lab ID
1023,OXAX-84910,4540,80,ceramic residue,,,,-2.2159,50.9096,2,,,Hambledon Hill,United Kingdom,,Europe,Bevan2017,,Unknown lab ID
1024,OXAX-92230,7680,70,bone,,,,20.301,46.283,2,,,Maroslele-Pana,Hungary,,Europe,Silva_VanderLinden_2017,Jacobi R.  2006. JQS 21: 557-573.,Unknown lab ID
1025,PABO-83,9152,42,charcoal,,,,-73,-16.333333,1,,,Panam Km,Peru,,South America,Goldberg_2016; Pratesetal2020,Gayo E. M. Latorre C. Santoro C. M. (2015). Timing of occupation and regional settlement patterns revealed by time-series analyses of an archaeological radiocarbon database for the South-Central Andes (16-25S). Quaternary International 356 4-14.,Unknown lab ID
1026,PTAMC-1225,5000,200,,,,,7.78,35.18,2,,,Ain Misteheyia,Algeria,,Africa,Kay_WestAfrica,Manning K Timpson A. (2014). The Demographic response to Holocene climate change in the Sahara. Quaternary Science Revie,Unknown lab ID
1027,PTAMC-1255,5000,200,human collagen,,-18.7,,7.765,35.1942,3,,,Aïn Misteheyia,Algeria,,Africa,MedAfriCarbon,Ziolkowski M. S. Pazdur M. Krzanowski A. & Michczynski A. (1994). Andes radiocarbon database for Bolivia Ecuador and Peru. Varsovia-Gliwice Andean archaeological mission of the Institute of Archaeology/Warsaw University & Gliwice Radiocarbon Laboratory of the Institute of Physics Silesian Technical University.,Unknown lab ID
1028,QAM-85B2A,5990,75,charcoal,,,,-8.8,39.01667,2,,,Cabeço da Amoreira,Portugal,,Europe,RADON,,Unknown lab ID
1029,QAM-85B2B,5990,75,charcoal,,,,-8.8,39.01667,2,,,Cabeço da Amoreira,Portugal,,Europe,RADON,,Unknown lab ID
1030,QCND-1,6600,370,apatite,,,Radiometric,-63.0667,-20.8667,3,,,Ñuapua Ñuagapua,Bolivia,,South America,Capriles_&_Albarracin-Jordan_2013,MacFadden & Wolff 1981:776,Unknown lab ID
1031,QCND-2,7200,400,apatite,,,Radiometric,-63.0667,-20.8667,3,,,Ñuapua Ñuagapua,Bolivia,,South America,Capriles_&_Albarracin-Jordan_2013,MacFadden & Wolff 1981:776,Unknown lab ID
1032,RCB-1525,7380,130,,,0,,3.865,47.617,1,,,Grotte du Renne Arcy-sur-Cure,France,,Europe,CALPAL,,Unknown lab ID
1033,RIDDLNA-1,3350,130,charcoal; charbon de bois,,,,-116.4812859,52.54241009,1,,,Mountain Creek site (1073R),Canada,Alberta,North America,CARD,Head 1987; Porter et al. 1988; Wilson 1987,Unknown lab ID
1034,RIDDLNA-2,6620,120,charcoal; charbon de bois,,,,-116.4812859,52.54241009,1,,,Mountain Creek site (1073R),Canada,Alberta,North America,CARD,Spangler 2000,Unknown lab ID
1035,SANU-30232,1560,77,Bone,,,,-70.334806,-18.754722,2,,,Caleta Vitor 6,Chile,,South America,SCAR,Swift et al. 2015,Unknown lab ID
1036,SANU-30233,1000,25,Bone,,,,-70.334806,-18.754722,2,,,Caleta Vitor 6,Chile,,South America,SCAR,Swift et al. 2015,Unknown lab ID
1037,SANU-30739,1848,25,Bone,,,,-70.334806,-18.754722,2,,,Caleta Vitor 6,Chile,,South America,SCAR,Wringler D.  2014. Antiquity 88: 30-46.,Unknown lab ID
1038,SANU-33420,990,39,Bone,,,,-70.334806,-18.754722,2,,,Caleta Vitor 3,Chile,,South America,SCAR,Wringler D.  2014. Antiquity 88: 30-46.,Unknown lab ID
1039,SEVA-26506,43369,291,bone,,,,0.9379,44.9518,1,,,Ferrassie,France,,Europe,Vermeersch2019,Guerin G.  2015. JAS ip,Unknown lab ID
1040,SEVA-26507,42153,652,bone,,,,0.9379,44.9518,1,,,Ferrassie,France,,Europe,Vermeersch2019,Guerin G.  2015. JAS ip,Unknown lab ID
1041,SEVA-26508,42367,678,bone Coelodonta antiquitatis Linty,,,,0.9379,44.9518,1,,,Ferrassie,France,,Europe,Vermeersch2019,Guerin G.  2015. JAS  ip,Unknown lab ID
1042,SEVA-26510,37379,382,bone,,,,0.9379,44.9518,1,,,Ferrassie,France,,Europe,Vermeersch2019,Cannon 1991;  Nelson and Hobson 1982;  Rutherford et al. 1984;  Chisholm 1986;  Hobson and Nelson 1984;  Cannon et al. 1999;  Carlson 1991 1996,Unknown lab ID
1043,SFUNA-1,2000,70,bison bone collagen; collagène osseux de bison,,,,-125.9857776,50.78902966,1,,,Bird's Eye Cove Shelter,Canada,,North America,CARD,Ball 1979 1981;  Wilmeth 1978a;  Mitchell 1971a;  Brolly 1997;  Burley 1980;  Chisholm 1986;  Ham 1981;  Matson and Coupland 1995;  Matson et al. 1980;  Fairhall et al. 1966,Unknown lab ID
1044,SFUNA-2,1390,25,charcoal; charbon de bois,,,,-122.5945497,49.9873037,1,,,Beach GroveTsawwassen,Canada,,North America,CARD,Hutchinson 1992;  Skinner 1991;  Skinner and Thatcher 1988,Unknown lab ID
1045,SFUNA-3,900,60,charcoal; charbon de bois,,,,-125.9857776,50.78902966,1,,,False Narrows,Canada,,North America,CARD,Grier et al. 2009,Unknown lab ID
1046,SFUNA-4,5490,80,charcoal; charbon de bois,,,,-125.9857776,50.78902966,1,,,Valdes Island,Canada,,North America,CARD,CONTEXT after Hole et al. 1969; Marshall 2012,Unknown lab ID
1047,SNA-2,965,195,bison bone collagen; collagène osseux de bison,,-20,,-107.7394605,50.12014304,1,,,Sheep Creek,Canada,Saskatchewan,North America,CARD,Buvit I.  QI 2011. Kuzmin. 2014.Radiocarbon 56: 717-722. Kuzmin Y.V. 2003. The Review of Archaeology 24: 37-45. Kuzmin YK. Documenta Praehistorica XLII (2015)  H. Sato D. Natsuki / Quaternary International 441 (2017) 12-28,Unknown lab ID
1048,TUCSONAA-75023,5771,43,charred plant macrofossils,,,,6.645,47.542,2,,,La Baume Gonvillars,France,,Europe,EUROEVOL,,Unknown lab ID
1049,UAND-1,4865,90,charcoal,,,,,,0,,,Hirumugarrieta 2,Spain,,Europe,Vermeersch2019,Larsson 2019,Unknown lab ID
1050,UAND-3,4955,85,charcoal,,,,,,0,,,Hirumugarrieta 2,Spain,,Europe,Vermeersch2019,Utrilla P.  2012. QI. Doi: 1016/j.quaint.2012.04.024. https://sites.google.com/ehu.eus/c14peninsulaiberica/dataciones-14,Unknown lab ID
1051,UAND-4,17025,95,,,,,0.833,42.75,1,,,Legintxiki,Spain,,Europe,Vermeersch2019,Utrilla P.  2012. QI. Doi: 1016/j.quaint.2012.04.024. https://sites.google.com/ehu.eus/c14peninsulaiberica/dataciones-14,Unknown lab ID
1052,UAND-5,20460,110,,,,,0.833,42.75,1,,,Legunova,Spain,,Europe,Vermeersch2019,Arrizabalaga A. 2007- 2 008. VELEIA 24-25: 425-443,Unknown lab ID
1053,UAND-6,31000,835,charcoal,,,,-1.8905,43.2706,1,,,Aitzbitarte III,Spain,,Europe,Vermeersch2019,,Unknown lab ID
1054,UCDC-01,4240,60,wood,,,,-9.86929,54.2435,2,,,Inver,Ireland,,Europe,EUROEVOL,,Unknown lab ID
1055,UCDC-02,4340,60,wood,,,,-8.31795,54.1449,2,,,Aghoo,Ireland,,Europe,EUROEVOL,,Unknown lab ID
1056,UCDC-04,4480,60,wood,,,,-9.53334,54.2974,2,,,Belderg More,Ireland,,Europe,EUROEVOL,,Unknown lab ID
1057,UCDC-05,4250,60,wood,,,,-9.80494,54.2558,2,,,Carnhill,Ireland,,Europe,EUROEVOL,,Unknown lab ID
1058,UCDC-07,3330,50,wood,,,,-9.48625,53.9723,2,,,Belderg Beg,Ireland,,Europe,EUROEVOL,,Unknown lab ID
1059,UCDC-11,4010,60,wood,,,,-9.53334,54.2974,2,,,Belderg More,Ireland,,Europe,EUROEVOL,,Unknown lab ID
1060,UCDC-12,3950,60,wood,,,,-8.31795,54.1449,2,,,Aghoo,Ireland,,Europe,EUROEVOL,,Unknown lab ID
1061,UCDC-13,3990,60,wood,,,,-9.87727,54.2058,2,,,Muings,Ireland,,Europe,EUROEVOL,,Unknown lab ID
1062,UCDC-14,4310,70,wood,,,,-9.53334,54.2974,2,,,Belderg More,Ireland,,Europe,EUROEVOL,,Unknown lab ID
1063,UCDC-16,4490,60,wood,,,,-9.65135,54.2427,2,,,Bunalty,Ireland,,Europe,EUROEVOL,,Unknown lab ID
1064,UCDC-18,4150,60,wood,,,,-9.53334,54.2974,2,,,Belderg More,Ireland,,Europe,EUROEVOL,,Unknown lab ID
1065,UCDC-19,4530,60,wood,,,,-9.8534,54.2386,2,,,Gortmellia (Erris Bay),Ireland,,Europe,Bevan2017; EUROEVOL; RADON,,Unknown lab ID
1066,UCDC-20,4230,60,wood,,,,-8.57974,54.228,1,,,Carrowmore,Ireland,,Europe,EUROEVOL; RADON,,Unknown lab ID
1067,UCDC-21,4490,60,wood,,,,-9.42961,54.2805,2,,,Ballyknock,Ireland,,Europe,EUROEVOL,,Unknown lab ID
1068,UCDC-22,4210,60,wood,,,,-8.31795,54.1449,2,,,Aghoo,Ireland,,Europe,EUROEVOL,,Unknown lab ID
1069,UCDC-23,4540,60,wood,,,,-9.42961,54.2805,2,,,Ballyknock,Ireland,,Europe,EUROEVOL,,Unknown lab ID
1070,UCDC-24,4440,60,wood,,,,-6.22778,54.1559,2,,,Annagh Beg,United Kingdom,,Europe,EUROEVOL,,Unknown lab ID
1071,UCDC-25,4460,60,wood,,,,-9.48625,53.9723,2,,,Glencullin,Ireland,,Europe,EUROEVOL,,Unknown lab ID
1072,UCDC-26,4350,60,wood,,,,-6.22778,54.1559,2,,,Annagh More,United Kingdom,,Europe,EUROEVOL,,Unknown lab ID
1073,UCDC-27,4170,50,wood,,,,-8.31795,54.1449,2,,,Aghoo,Ireland,,Europe,EUROEVOL,,Unknown lab ID
1074,UCDC-28,4230,60,wood,,,,-9.42961,54.2805,2,,,Ballyknock,Ireland,,Europe,EUROEVOL,,Unknown lab ID
1075,UCDC-29,4510,50,wood,,,,-9.42961,54.2805,2,,,Ballyknock,Ireland,,Europe,RADON,,Unknown lab ID
1076,UCDC-30,4190,50,wood,,,,-8.31795,54.1449,2,,,Aghoo,Ireland,,Europe,EUROEVOL,,Unknown lab ID
1077,UCDC-31,4510,50,wood,,,,-9.48625,53.9723,2,,,Belderg Beg,Ireland,,Europe,EUROEVOL,,Unknown lab ID
1078,UCDC-33,4100,60,wood,,,,-8.31795,54.1449,2,,,Aghoo,Ireland,,Europe,EUROEVOL,,Unknown lab ID
1079,UCDC-34,3950,60,wood,,,,-9.42961,54.2805,2,,,Ballyknock,Ireland,,Europe,EUROEVOL,,Unknown lab ID
1080,UCDC-35,4440,50,wood,,,,-9.86083,54.2682,2,,,Graghil,Ireland,,Europe,EUROEVOL,,Unknown lab ID
1081,UCDC-36,3090,50,wood,,,,-10.0093,54.2689,2,,,Gortbrack North (Erris Bay),Ireland,,Europe,Bevan2017; EUROEVOL; RADON,,Unknown lab ID
1082,UCDC-37,4500,50,wood,,,,-9.42961,54.2805,2,,,Ballyknock,Ireland,,Europe,EUROEVOL,,Unknown lab ID
1083,UCDC-38,3820,60,wood,,,,-6.22778,54.1559,2,,,Annagh Beg,United Kingdom,,Europe,EUROEVOL,,Unknown lab ID
1084,UCDC-41,6720,90,wood,,,,-9.79939,54.2461,2,,,Muingerroon,Ireland,,Europe,EUROEVOL,,Unknown lab ID
1085,UCDC-42,4530,60,wood,,,,-9.4365,54.2997,2,,,Glenurla,Ireland,,Europe,Bevan2017,,Unknown lab ID
1086,UCDC-43,4080,60,wood,,,,-9.79939,54.2461,2,,,Muingerroon,Ireland,,Europe,EUROEVOL,,Unknown lab ID
1087,UCDC-44,5370,70,wood,,,,-9.458,54.3052,2,,,Glenurla,Ireland,,Europe,Bevan2017; EUROEVOL; RADON,,Unknown lab ID
1088,UCDC-45,4450,60,wood,,,,-8.41686,54.1314,2,,,Behy,Ireland,,Europe,EUROEVOL,,Unknown lab ID
1089,UCDC-46,5710,90,peat,,,,-9.59,54.3132,2,,,Geevraun,Ireland,,Europe,EUROEVOL,,Unknown lab ID
1090,UCDC-47,4210,60,wood,,,,-9.59,54.3132,2,,,Geevraun,Ireland,,Europe,Bevan2017; EUROEVOL; RADON,,Unknown lab ID
1091,UCDC-48,7530,100,wood,,,,-9.91745,54.0737,2,,,Tullaghanbaun,Ireland,,Europe,EUROEVOL,,Unknown lab ID
1092,UCDC-49,4580,60,wood,,,,-9.53334,54.2974,2,,,Belderg More,Ireland,,Europe,EUROEVOL,,Unknown lab ID
1093,UCDC-50,4440,60,wood,,,,-6.22778,54.1559,2,,,Annagh More,United Kingdom,,Europe,EUROEVOL,,Unknown lab ID
1094,UCDC-51,4500,60,wood,,,,-8.41686,54.1314,2,,,Behy,Ireland,,Europe,EUROEVOL,,Unknown lab ID
1095,UCDC-52,4070,60,wood,,,,-9.9152,54.0718,2,,,Tullaghanbaun,Ireland,,Europe,Bevan2017,,Unknown lab ID
1096,UCDC-54,8660,130,peat,,,,-9.91745,54.0737,2,,,Tullaghanbaun,Ireland,,Europe,EUROEVOL,,Unknown lab ID
1097,UCDC-57,4420,50,wood,,,,-8.41686,54.1314,2,,,Behy,Ireland,,Europe,EUROEVOL,,Unknown lab ID
1098,UCDC-58,3960,60,wood,,,,-9.48625,53.9723,2,,,Belderg Beg,Ireland,,Europe,EUROEVOL,,Unknown lab ID
1099,UCDC-60,3930,50,wood,,,,-9.48625,53.9723,2,,,Belderg Beg,Ireland,,Europe,EUROEVOL,,Unknown lab ID
1100,UGAMSA-22339,5212,32,CHARCOAL,,,AMS,-80.61715219,27.69243721,1,,8IR9,Vero,USA,Florida,North America,UWyo2021,Adovasio et al. 2019- What we learned at the Old Vero Site,Unknown lab ID
1101,UGAMSA-25574,1951,23,TEXTILE,basket fragment,,AMS,-117.6325835,37.78497618,1,,26EK3682,Bonneville Estates,USA,Nevada,North America,UWyo2021,,Unknown lab ID
1102,UGAMSA-26672,2103,23,TEXTILE,basket fragment,,AMS,-117.6325835,37.78497618,1,,26EK3682,Bonneville Estates,USA,Nevada,North America,UWyo2021,,Unknown lab ID
1103,UGAMSA-26673,1850,23,TEXTILE,basket fragment,,AMS,-117.6325835,37.78497618,1,,26EK3682,Bonneville Estates,USA,Nevada,North America,UWyo2021,,Unknown lab ID
1104,UGAMSA-26675,2119,23,TEXTILE,basket fragment,,AMS,-117.6325835,37.78497618,1,,26EK3682,Bonneville Estates,USA,Nevada,North America,UWyo2021,,Unknown lab ID
1105,UGAMSA-26677,1816,23,TEXTILE,basket fragment,,AMS,-117.6325835,37.78497618,1,,26EK3682,Bonneville Estates,USA,Nevada,North America,UWyo2021,,Unknown lab ID
1106,UGAMSA-26678,3307,24,TEXTILE,basket fragment,,AMS,-117.6325835,37.78497618,1,,26EK3682,Bonneville Estates,USA,Nevada,North America,UWyo2021,,Unknown lab ID
1107,UGAMSA-26679,1855,23,TEXTILE,basket fragment,,AMS,-117.6325835,37.78497618,1,,26EK3682,Bonneville Estates,USA,Nevada,North America,UWyo2021,,Unknown lab ID
1108,UGAMSA-26680,6160,40,TEXTILE,Plant fiber,,AMS,-117.6325835,37.78497618,1,,26EK3682,Bonneville Estates,USA,Nevada,North America,UWyo2021,,Unknown lab ID
1109,UGAMSA-26681,3269,24,TEXTILE,bead string,,AMS,-117.6325835,37.78497618,1,,26EK3682,Bonneville Estates,USA,Nevada,North America,UWyo2021,,Unknown lab ID
1110,UGAMSA-26683,6190,50,TEXTILE,basket fragment,,AMS,-117.6325835,37.78497618,1,,26EK3682,Bonneville Estates,USA,Nevada,North America,UWyo2021,,Unknown lab ID
1111,UGAMSA-28742,5680,30,TEXTILE,Plant fiber,,AMS,-117.6325835,37.78497618,1,,26EK3682,Bonneville Estates,USA,Nevada,North America,UWyo2021,,Unknown lab ID
1112,UGAMSR-01597,1299,39,POTTERYRESIDUE,,-26.63,AMS,-90.61786556,43.9457304,1,,47MO667,Dennis,USA,Wisconsin,North America,UWyo2021,Letterly and Dybowski:52,Unknown lab ID
1113,UGAMSR-01598,1284,42,POTTERYRESIDUE,,-26.48,AMS,-90.61786556,43.9457304,1,,47MO667,Dennis,USA,Wisconsin,North America,UWyo2021,Letterly and Dybowski:52,Unknown lab ID
1114,USGSCAMS-626,960,50,CHARCOAL,,,AMS,-92.20770171,37.82475193,1,,23PU606,,USA,Missouri,North America,UWyo2021,Ahler and Albertson 1996,Unknown lab ID
1115,USGSCAMS-627,1080,50,CHARCOAL,,,AMS,-92.20770171,37.82475193,1,,23PU606,,USA,Missouri,North America,UWyo2021,Ahler and Albertson 1996,Unknown lab ID
1116,UTCND-10,17200,300,,,,,15.6152,41.654,1,,,Paglicci,Italy,,Europe,Vermeersch2019,Djindjian F. J. Kozlowski & M. Otte 1999. Le Paleolithique superieur en Europe. Armand Colin Paris. Boschin F.  Quaternary Research (2018) 90 470-482,Unknown lab ID
1117,UTCND-11,19600,300,,,,,15.6152,41.654,1,,,Paglicci,Italy,,Europe,Vermeersch2019,Legoupil D. (2003). Cazadores-recolectores de Posonby (Patagonia austral) y su paleoambiente desde VI al III milenio A. C. Magallania 31 tirada especial (Documentos) 463 pp. Punta Arenas.,Unknown lab ID
1118,WATNA-1,1720,60,charcoal; charbon de bois,,,,-83.22155621,43.09030032,1,,,Blue Water Bridge South,USA,,North America,CARD,Institute of Archaeology Chinese Academy of Social Sciences.1991,Unknown lab ID
1119,WSUNA-1,1675,80,charcoal; charbon de bois,,,,-125.9857776,50.78902966,1,,,,Canada,,North America,CARD,Keddie 1984,Unknown lab ID
1120,WSUNA-2,610,440,charcoal; charbon de bois,,,,-125.9857776,50.78902966,1,,,,Canada,,North America,CARD,Hutchinson 1992;  Powell 1979,Unknown lab ID
1121,WSUNA-3,740,70,charcoal; charbon de bois,,,,-125.9857776,50.78902966,1,,,Fort Rodd Hill,Canada,,North America,CARD,Owens-Baird and Ferguson 1996b,Unknown lab ID
1122,WSUNA-4,950,60,charcoal; charbon de bois,,,,-125.9857776,50.78902966,1,,,,Canada,,North America,CARD,LeCount et al. 2002: Table 3,Unknown lab ID
